rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
6039,5386163,K06006.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6040,5470960,K06007.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6041,5471068,K06008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6042,5471192,K06009.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6043,5471217,K06010.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6044,5471769,K06011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6045,5471770,K06012.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6046,5556804,K06013.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6047,5597970,K06014.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6048,5643492,K06015.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6050,5961350,K06017.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6051,5979863,K06018.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6052,6117415,K06019.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6053,6128027,K06020.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6054,6146418,K06021.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6055,6150977,K06022.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6056,6182019,K06023.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,1,0,0
6057,6191945,K06024.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6058,6209347,K06025.01,,FALSE POSITIVE,FALSE POSITIVE,0.0340,0,1,0,0
6059,6268722,K06026.01,,FALSE POSITIVE,FALSE POSITIVE,0.0050,0,1,0,0
6060,6301030,K06027.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6061,6606934,K06028.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6062,6614926,K06029.01,,FALSE POSITIVE,FALSE POSITIVE,0.0190,0,1,0,0
6063,6628237,K06030.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,1,0,0
6064,6694186,K06031.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6065,6934587,K06032.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6066,7219906,K06033.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6067,7257373,K06034.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6068,7295570,K06035.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6069,7362852,K06036.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6070,7373877,K06037.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6071,7436177,K06038.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6072,7537945,K06039.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6073,7624297,K06040.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6074,7695093,K06041.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6075,7749318,K06042.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6076,7777397,K06043.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6077,7830321,K06044.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6078,7841986,K06045.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
6079,7877820,K06046.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6080,7914906,K06047.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6081,8019043,K06048.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6082,8019043,K06048.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6083,8023317,K06049.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6084,8121067,K06050.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6085,8153568,K06051.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6086,8167938,K06052.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6087,8167978,K06053.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6088,8168581,K06054.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6089,8230809,K06055.01,,FALSE POSITIVE,FALSE POSITIVE,0.4290,0,1,0,0
6090,8364115,K06056.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6091,8458207,K06057.01,,FALSE POSITIVE,FALSE POSITIVE,0.0180,0,1,0,0
6092,8580438,K06058.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6093,8581232,K06059.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6094,8655458,K06060.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6095,8695779,K06061.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6096,8953059,K06062.01,,FALSE POSITIVE,FALSE POSITIVE,0.0080,0,1,0,0
6097,9048145,K06063.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6098,9214712,K06064.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6099,9214712,K06064.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,1,0,0
6100,9214715,K06065.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
6101,9214715,K06065.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,1,1,1
6102,9221398,K06066.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6103,9411317,K06067.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6104,9418619,K06068.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6105,9532123,K06069.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6106,9549471,K06070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6107,9649222,K06071.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6108,9664215,K06072.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6109,9714358,K06073.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6110,9851123,K06074.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6111,9966115,K06075.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6112,10026458,K06076.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6113,10139305,K06077.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6114,10288922,K06078.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6115,10659313,K06079.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6116,10710755,K06080.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6117,10727668,K06081.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6118,10735519,K06082.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6119,10935310,K06083.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6120,11021252,K06084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6121,11404644,K06085.01,,FALSE POSITIVE,FALSE POSITIVE,0.0190,0,1,0,0
6122,11408935,K06086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6123,11519226,K06087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6124,11756821,K06088.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6125,11769146,K06089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6126,11812199,K06090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6127,11826400,K06091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6128,12010534,K06092.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6129,2019477,K06093.01,,FALSE POSITIVE,FALSE POSITIVE,0.2830,0,0,1,0
6131,2161623,K06094.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6132,2707097,K06095.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6133,2719873,K06096.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6134,2997455,K06098.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6135,3003991,K06099.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6136,3229028,K06100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
6137,3230787,K06101.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6138,3634051,K06103.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6141,4035675,K06107.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6142,4144236,K06109.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6143,4150701,K06110.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6144,4285087,K06112.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6145,4346875,K06113.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6146,4459068,K06114.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6147,4547480,K06116.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6148,4737267,K06117.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6149,4740676,K06119.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6151,4826439,K06121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6152,4933476,K06122.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6153,4990977,K06123.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6154,5034333,K06124.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6155,5039441,K06125.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,1,0,0
6156,5121173,K06126.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6157,5385548,K06128.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6158,5385778,K06129.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6163,5738698,K06134.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6164,5768927,K06135.01,,FALSE POSITIVE,FALSE POSITIVE,0.0210,0,1,0,0
6165,5814635,K06136.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6167,5816144,K06137.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
6168,5817566,K06138.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,1,0,0
6169,5952403,K06139.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
6170,5955321,K06140.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6171,6197038,K06144.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6175,6362386,K06146.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6176,6449358,K06147.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6177,6674908,K06149.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
6178,6967278,K06152.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6179,7108433,K06153.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6180,7129465,K06155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6182,7422883,K06159.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6183,7622059,K06161.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6184,7750740,K06162.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6185,7779942,K06163.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6187,7838906,K06165.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6188,7838906,K06165.02,,FALSE POSITIVE,FALSE POSITIVE,0.0010,1,0,0,0
6191,7940533,K06167.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6192,8043882,K06169.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6193,8095099,K06171.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6194,8197761,K06175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6195,8265156,K06177.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0
6198,8517303,K06181.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6200,8590780,K06183.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6202,8702921,K06187.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6203,8822421,K06188.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6204,8957954,K06189.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6205,8984706,K06190.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6208,9101400,K06192.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6209,9119652,K06193.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6211,9153823,K06195.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6212,9282687,K06196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6213,9291629,K06198.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6214,9343862,K06201.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6215,9394605,K06203.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
6216,9471755,K06204.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6217,9479460,K06205.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6218,9549472,K06206.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6219,9576197,K06207.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6220,9579860,K06208.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
6223,9767392,K06211.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6224,9774400,K06212.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6225,9839081,K06213.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6227,10228942,K06219.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6228,10341878,K06220.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1
6229,10357831,K06221.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6230,10385682,K06223.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6231,10483644,K06225.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6232,10601549,K06226.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6233,10614158,K06227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6235,10728219,K06229.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6237,10973583,K06232.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6239,11099351,K06234.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6240,11147460,K06235.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6241,11252617,K06236.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6242,11252617,K06236.02,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0
6243,11516930,K06240.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6244,11558882,K06241.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6245,11673686,K06243.01,,FALSE POSITIVE,FALSE POSITIVE,0.3090,0,1,0,0
6246,11724210,K06244.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6247,11775507,K06245.03,,FALSE POSITIVE,FALSE POSITIVE,0.1740,1,0,0,0
6249,11867071,K06247.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6250,11975363,K06248.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6251,12207117,K06249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6253,12470041,K06251.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6254,1026032,K06252.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6255,2012722,K06257.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6256,2013883,K06258.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
6259,2162994,K06260.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6260,2167444,K06261.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6262,2305372,K06264.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6263,2306740,K06265.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6264,2308957,K06266.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6266,2437452,K06268.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6267,2437804,K06269.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6268,2438061,K06270.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6269,2438062,K06271.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6270,2438517,K06272.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6271,2442084,K06273.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6274,2557430,K06277.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6275,2568971,K06278.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0
6276,2570505,K06279.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6277,2570767,K06280.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6278,2576692,K06282.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6279,2580872,K06283.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6280,2583777,K06284.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6281,2693092,K06285.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6282,2708156,K06286.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6283,2708172,K06287.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6284,2708445,K06288.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6285,2708614,K06289.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6286,2711114,K06290.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6287,2720354,K06292.01,,FALSE POSITIVE,FALSE POSITIVE,0.0070,0,1,0,0
6289,2852560,K06294.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6290,2856960,K06295.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6291,2860594,K06296.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6292,2860788,K06297.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6293,2969638,K06298.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6295,2973509,K06300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6297,2998124,K06302.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6298,3098194,K06303.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6299,3102024,K06304.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6300,3110937,K06305.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6301,3115480,K06306.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6302,3120320,K06307.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6303,3127817,K06308.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6304,3228740,K06309.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6305,3230206,K06310.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6306,3230227,K06311.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6307,3241619,K06312.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6308,3241662,K06313.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6309,3245000,K06314.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
6310,3247294,K06316.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6311,3248332,K06317.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6312,3323289,K06319.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6313,3327980,K06321.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6314,3329643,K06322.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6315,3335816,K06323.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6316,3337438,K06324.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6317,3337548,K06325.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
6318,3339538,K06326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6319,3341934,K06327.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6320,3343866,K06328.01,,FALSE POSITIVE,FALSE POSITIVE,0.0040,0,0,1,0
6322,3352751,K06330.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6324,3427776,K06332.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6325,3437739,K06333.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6326,3440230,K06334.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6327,3441340,K06335.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6328,3448323,K06336.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6329,3458919,K06337.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6330,3542573,K06338.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
6331,3543270,K06339.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6332,3544678,K06340.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6334,3548622,K06343.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6335,3556742,K06344.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6336,3558803,K06345.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1
6337,3644174,K06347.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0
6338,3655326,K06348.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6339,3656322,K06349.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6340,3656700,K06350.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6341,3659940,K06351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6345,3757588,K06356.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6347,3766353,K06359.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6348,3830820,K06360.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6350,3834364,K06362.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6351,3836413,K06363.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1
6352,3836439,K06364.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1
6353,3838004,K06365.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6354,3851134,K06366.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1
6355,3851193,K06367.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,1,0,0
6357,3858884,K06371.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6358,3938073,K06373.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6360,3973002,K06376.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6361,3973504,K06377.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6362,4055092,K06379.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6363,4067549,K06380.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
6364,4069213,K06382.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6365,4075064,K06383.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6366,4076952,K06385.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6367,4078693,K06386.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6368,4142768,K06387.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0
6369,4149684,K06388.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6370,4150703,K06389.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1
6371,4157488,K06390.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0
6372,4160669,K06391.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0
